Time,X,Y,Heading,CameraX,CameraY,CameraZ,CameraAngX,CameraAngY,CameraAngZ,GoalX,GoalY,DistanceToGoal
0, -2.8, -2.66, 0, -2.8, 1.04, -2.66, 0, 0, 0, 0.05, 0.54, 4.403964
0.01111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0.54, 0.8542248
0.02222222, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.03333334, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.04444445, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.05555556, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.06666667, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.07777778, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.08888889, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1111111, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1222222, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1333333, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1444445, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1555556, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1666667, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1777778, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.1888889, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2111111, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2222222, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2333333, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2444444, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2555556, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2666667, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2777778, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.2888889, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.3, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.3111111, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.3222222, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.3333333, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.3444445, 0, 0, 0, -0.7180172, 1.530793, -2.496305, 357.9915, 318.6407, 8.766165, 0.05, 0.54, 0.8542248
0.3555556, 0, 0, 0, -0.6659069, 1.603563, -2.244821, 355.5526, 334.4111, 358.3207, 0.05, 0.54, 0.8542248
